2	2	The little girl in the yellow dress is jumping over a red and green rope.	A little boy is playing kickball
2	2	Two boxers in a ring both hit each other in the face at the exact moment, one wearing blue and the other wearing red.	Two boxers are swimming in a pool.
3	3	a couple of several people sitting on a ledge overlooking the beach	There are people at the ledge on a beach.
1	1	a little girl in a blue and pink leotard is walking along a beam whilst a person's hand is stretched out to support her.	The girl is a gymnast.
1	1	A woman wearing brown boots and holding a red cup walks through a large outdoor crowd.	A woman is drinking alcohol at a concert.
3	3	A woman in a black coat is weaving with red, blue, and yellow thread.	A woman is creating.
3	3	Several people watch a daredevil on a quad ride a wheelie down the street.	Several people watch a daredevil ridea motorized quad bike.
1	1	Looking down from the top of a cliff, a man is climbing the cliff wall in an attempt to make it to the top.	A man is out climbing a large clif wall so he can break a world record.
3	3	On a hot day, three small kids sit in a big container filled with water.	Three small kids soak in water.
1	1	A guy in a grocery store playing a video game.	The man is playing GTAV.
2	2	a woman behind a scrolled wall is writing	A woman is eating at the festival.
1	1	Three children are on the floor playing with building blocks.	Three kids play with building blocks on the carpet.
1	1	A rally in a foreign country.	A crowd protests the government in a foreign country
3	3	A large skinny dog is trying to catch a faded green tennis ball.	The dog wants the ball
3	3	Students investigate photos up close in class.	The photos are a part of class.
2	2	A young child in an orange shirt and brown pants stands in front of a Christmas tree holding a broom and a mop.	A Jewish kid cleaning their floor.
3	3	A girl is taking a picture of a girl and guy on a colorfully decorated pink bike.	The photographer was taking a picture.
2	2	A man is riding a powered para-glider in the air at sunset.	The pilot is flying an airplane.
3	3	Three men in construction outfits stand next to a cement tray as it pours into the street.	Three men are working outside in the streets.
1	1	A boy wearing a blue shirt riding a gray horse on a gravel path through the green overgrown field.	The boy in blue is learning to ride a horse
2	2	A woman sweeps up a fallen plant pot.	The woman is swimming.
1	1	A woman is running down a street that has a coke truck and another blue truck on it.	A woman is out for a jog in a large city by two old rusty trucks.
3	3	Three violinists performing on stage.	violinists performs on a stage show
2	2	A woman in a black long-sleeve shirt runs a fruit and vegetable stand.	The woman is running a magazine stand.
1	1	A man casually sits on a chair and talks on the cellphone as there is a bus in the background.	The man is talking to his wife.
1	1	A boy in blue and red goggles is swimming.	The boy is swimming in a pool.
3	3	A child sitting on a carousel horse.	A child sits on a carousel horse.
2	2	A woman sits in front of a low table with various raw ingredients on it.	Nobody is sitting.
2	2	A woman is on the ledge of her window next to a clothesline, while a child stares out the window.	A lady is putting her clothes in the dryer in a windowless room.
3	3	A man and his dog are grilling green beans on a grill.	A man is cooking.
1	1	Two people and llama are on the street.	The people are on a journey.
2	2	Two men, one with a beard, red t-shirt, and black pants and the other one in a gray t-shirt and black pants, appear to be fighting.	Two men are walking past one another on the street.
1	1	A dog running through snow.	a puppy in the snow running to his owner
2	2	Two men playing a sport are fighting for a ball.	Two men are hugging each other affectionately.
2	2	An older guy looking at a classic, rustic, volkswagen beetle.	Volkswagen test drive.
2	2	The skateboarder does a jump near a traffic cone.	A skateboarded rides with all wheels on the ground
3	3	A young Asian woman competes in an ice skating competition.	A woman skating.
2	2	a snowboarder jumps over a shed.	A girl is playing dolls.
3	3	An old man holds the wrists of a little boy wearing Spiderman bathing shorts while standing on a wooden bridge.	The man and boy are outdoors.
3	3	A blond, fair-skinned baby in a pink top and bib sits in a highchair and eats a biscuit.	A baby eats a biscuit.
1	1	A blond girl with sunglasses on her head looks squeamish.	A girl is outside.
3	3	A man in a blue checkered shirt is cutting a chocolate birthday cake.	A man is cutting a cake
1	1	A large yellow construction vehicle is on a street corner surrounded by blue and red barricades.	A large light yellow construction vehicle is on a street corner
1	1	A young man, wearing a red baseball cap backwards with a pen hanging from it, looks ahead with a candid expression.	A man wears a baseball hat in a baseball dugout.
1	1	Six black men are dancing outside on the dirt ground, two of them carrying sticks.	The men are happy
3	3	A group of men and women sitting on booths drinking out bottle and glasses.	A group is sitting at a table together
3	3	People walking on a walkway during the day with apartments to their left.	People walk near homes.
2	2	A man with brown hair, glasses and a green shirt sits in front of a computer monitor with a man in a white shirt.	the men workout at the gym
1	1	A girl wearing camouflage pants sits on top of a Hummer.	The girl is on top of Arnold's Hummer, and he's about to swipe her off.
2	2	Two Clydesdales pull a large wagon with a family inside.	Two Clydesdales racing through a brewery.
2	2	A woman looking down while holding a tennis racket.	A woman is playing baseball
3	3	Dancers on a stage in different color dresses	The dancers are standing on stage.
2	2	2 worker men with white helmets and orange shirts.	Two men work without shirts.
3	3	Three school boys posing under a blue umbrella.	The three little boys are playing in the rain.
1	1	A couple acting like they are swimming in front of a fish cutout door.	A couple is swimming in front of the door.
3	3	A man wearing a black shirt is standing next to a pole in a grassy field.	A man is standing in a field.
2	2	Five boys wearing jerseys and caps play flag football outside.	Five boys are studying inside a library.
1	1	One man painting a floor blue wearing only pants and a hat.	The man painting is hot and took off his shirt
1	1	a little girl in a pink coat at the beach drawing in the sand.	A family is enjoying a day at the beach.
2	2	Action shot of a surfer taking a knee on his board to improve his balance.	little kid sitting on the beach
2	2	Three speakers, two men and one women, stand on stage and address an audience.	Two women perform on stage as an audience listens.
1	1	A man rides his bike over rocks and a creek.	The man is having fun.
3	3	Girls wearing a blue dress holding a thin, long, blue fabric while one girl is smiling and pointing to the camera.	A girl smiles and points at a picture.
